3r2k1/p2r1pp1/1p2q2p/2pn4/2Q2P2/2NR4/PP4PP/3R2K1 b - - 2 26,d5c3 c4e6 f7e6 d3d7 d8d7 d1d7,1539,advantage long middlegame
2k5/p1p2p1p/2p3p1/2Pnr3/6R1/P3B3/1P2KPPP/8 w - - 0 23,g4g5 d5f4 e2f3 e5g5,1525,crushing endgame interference master pin short
1r4k1/1bR3b1/pp1N2pp/3P4/P4p1q/1P1Q3P/5PP1/6K1 b - - 2 27,b7a8 d6e8 b8e8 d3g6 h4e7 c7e7,2906,crushing long middlegame sacrifice
r4rk1/4Qp2/p6p/4p1p1/2B5/1P1P2Pn/P1P3PP/5RqK w - - 5 27,f1g1 h3f2,972,endgame mate mateIn1 oneMove smotheredMate
2r1r1Qk/p5pp/4pn2/4Nn2/q1PP4/B6P/4RPP1/3R2K1 b - - 2 24,e8g8 e5f7,667,mate mateIn1 middlegame oneMove smotheredMate
2r3k1/5pp1/p2p1b2/3P4/5P1p/1P1Q4/P1B4q/1K2R3 b - - 1 30,h2f4 d3h7 g8f8 h7h8,850,endgame mate mateIn2 short
r2qkb1r/pp1n1ppp/5n2/1B2p3/3p1P2/2NP3P/PPP2P2/R1BQK2R w KQkq - 0 11,c3e4 d8a5 c1d2 a5b5,1428,crushing fork middlegame short
8/5p2/3k1P2/2pPp2p/1p2b1p1/6P1/P1PR1K1P/8 w - - 2 36,a2a4 b4a3 d2d1 a3a2 d1a1 e4d5,2276,advancedPawn crushing enPassant endgame long
r3kbnr/pp1b1ppp/2n1p3/1BppP3/3P4/q1P1B3/P2NNPPP/RQ2K2R b KQkq - 7 9,g8e7 d2b3 a7a6 e3c1,2087,advantage clearance opening short
1r6/7k/5Qp1/5p1p/1K5P/1PPR1P2/5qP1/2R5 w - - 1 39,b4c4 b8c8 c4d5 f2c5 d5e6 c5b6 e6e7 c8c7 d3d7 c7d7 e7d7 b6f6,2970,crushing endgame veryLong
2k1q3/p3R2p/P1pQ4/2Rp1p2/8/1PN1P3/2r3KP/8 w - - 3 37,g2f3 e8h5 f3f4 h5h2 f4f5 h2d6,2036,crushing endgame interference long skewer
8/rb1k1p2/5P1Q/p2p4/4p3/1PN1RnqP/P1PP4/5R1K w - - 3 29,e3f3 e4f3 h6g7 g3g2 g7g2 f3g2 h1g2 d5d4 g2f2 d4c3,1545,advancedPawn discoveredAttack equality exposedKing fork middlegame veryLong
5rk1/pp3ppp/8/8/1R6/2N2Q2/PPP3PP/4rn1K w - - 1 23,f3f2 f1g3,808,backRankMate doubleCheck endgame mate mateIn1 oneMove
5rk1/8/p7/1pQR1n2/2pP3p/6qP/PP4P1/4rR1K w - - 6 35,d5f5 e1f1 f5f1 f8f1,1053,endgame mate mateIn2 short xRayAttack
4k3/pp3pp1/4p3/P1b1Pnp1/2P4r/3RpP2/1P2B1P1/R5K1 w - - 2 24,g2g4 f5g3 e2d1 e3e2 g1g2 e2e1n g2g3 e1d3,2537,advancedPawn crushing discoveredAttack endgame exposedKing fork kingsideAttack promotion underPromotion veryLong
8/8/3k2pp/p3rp2/Rb5P/4BKP1/5P2/8 b - - 6 39,h6h5 e3f4 d6d5 f4e5,1467,endgame equality pin short
r4k2/1p3p2/2p5/p2pR3/2P1n2q/1B4p1/P5K1/R3Q3 w - - 0 34,e5e4 h4h2 g2f3 d5e4,1780,crushing endgame intermezzo short
1k3b1r/p2p2pp/1p1P3n/3QP3/8/7q/PP3N1P/4R2K b - - 0 24,h3f5 e1c1 f8d6 d5d6,1571,equality middlegame quietMove short
8/5N2/8/8/pK3kp1/5P2/5P1P/8 w - - 0 38,h2h4 g4h3 b4a4 h3h2,1945,advancedPawn crushing enPassant endgame knightEndgame short
r2q1rk1/2pp1pp1/b1n4p/pp1nP3/3P4/P4N2/P1Q1BPPP/R1B2RK1 b - - 2 14,b5b4 e2a6 a8a6 c2c4,1599,advantage middlegame short
r2q1k2/4bprp/p6B/1p1bnR2/2p5/P7/1PPQB1PP/R5K1 w - - 0 19,h6g7 f8g7 d2e3 f7f6,2464,advantage defensiveMove middlegame short
r6Q/pbp2kr1/1p2ppB1/3p4/3P4/2q1P3/P4PP1/3R1K1R b - - 0 22,f7g6 h8h5,1493,dovetailMate mate mateIn1 middlegame oneMove
3b4/3k2B1/p5p1/2p2p1p/2P1p3/1K2P2P/P4PP1/8 w - - 0 37,f2f3 e4f3 g2f3 g6g5,2379,bishopEndgame crushing defensiveMove endgame master short
5rk1/3R1p1p/5bp1/8/2Q1P3/5P1n/1P2N1PP/6qK w - - 7 30,e2g1 h3f2,1467,endgame mate mateIn1 oneMove smotheredMate
6k1/pp1R1r1p/1qr3pQ/4pp1P/2p5/6b1/PP1R2P1/7K b - - 3 29,g3f4 d7d8 b6d8 d2d8 f7f8 d8f8,840,kingsideAttack long mate mateIn3 middlegame
r1b1kb1r/pp3ppp/1qnnP3/2p5/2B5/3P1N2/PPP3PP/R1BQ1RK1 b kq - 0 11,d6c4 e6f7 e8f7 f3e5 f7e8 d1h5 g7g6 e5g6,2507,advancedPawn advantage attackingF2F7 attraction doubleCheck opening veryLong
5rk1/6p1/1b2N2p/3r4/1p6/8/PPR1RPPP/6K1 w - - 10 33,e6f8 d5d1 e2e1 d1e1,474,endgame mate mateIn2 short
q7/Pk6/6p1/8/8/7P/7K/1R6 b - - 28 68,b7a7 b1a1 a7b8 a1a8 b8a8 h2g3,1344,crushing defensiveMove endgame exposedKing long queenRookEndgame skewer
r2q2rk/p3RRp1/1p5Q/8/8/2Pp2P1/PP4PP/6K1 b - - 0 25,g7h6 f7h7,581,endgame mate mateIn1 oneMove queenRookEndgame
r1b1k1nr/ppp3pp/2nqPp2/8/4PN2/5N2/PPQ2PPP/R3KB1R w KQkq - 3 13,a1d1 d6f4 f1b5 g8e7 f3d4 e8g8,2075,advantage castling defensiveMove hangingPiece long opening quietMove
5rk1/1p4pp/1p3r2/8/1Q1R4/8/PP4PP/4q2K w - - 0 29,b4e1 f6f1 e1f1 f8f1,559,backRankMate endgame fork mate mateIn2 queenRookEndgame short
1r2R1kb/1p3p1p/2p3pB/8/6n1/1P6/P4PPP/4R1K1 b - - 1 25,b8e8 e1e8,570,endgame mate mateIn1 oneMove
8/2p1kp2/p1p3p1/2P1K3/PP6/7N/8/8 w - - 1 49,h3g5 f7f6 e5f4 f6g5,705,crushing endgame fork knightEndgame short
8/1kpK4/3p4/1P1P4/8/2Nn4/8/8 w - - 7 64,c3a4 d3c5 d7d8 c5a4,842,crushing endgame knightEndgame master short
r1b1kr2/3p1pb1/pp2p1np/2q5/P3N2B/6Q1/1PP1B1PP/R4R1K b q - 7 20,c5e5 e4d6 e5d6 g3d6,1720,crushing middlegame short xRayAttack
r4r1k/4N1pp/1q1p4/p2Pp1P1/R7/2P4b/1PQ2P2/5BK1 b - - 0 25,h3f1 c2h7 h8h7 a4h4,1578,anastasiaMate attraction master mate mateIn2 middlegame sacrifice short
2k2rnr/ppq4p/2p3p1/3pN3/5P2/7Q/PPb1B1PP/1R2K2R b K - 1 20,c8b8 e5d7 b8a8 d7f8 c2b1 h3c3 c7d6 c3h8,2417,advantage fork middlegame trappedPiece veryLong
3R4/pkp1B3/1p4p1/2P2pp1/5r2/6n1/P5P1/2R3K1 w - - 1 33,c5b6 g3e2 g1h2 f4h4,1790,anastasiaMate endgame fork mate mateIn2 short
2rq1r1k/p5pp/1p1p3N/1P3p2/7b/1QB1P2P/P2P2P1/R5K1 b - - 3 23,h4f6 b3g8 f8g8 h6f7,1391,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate
r5k1/4bp1p/2p2pq1/P7/N7/4QP1b/P5rP/1R2RB1K w - - 0 26,a5a6 g8h8 b1b2 a8g8 f1g2 h3g2,2893,clearance crushing long middlegame quietMove sacrifice
rn3rQk/pp4pp/1q3n1N/2b5/8/4P3/PP3PPP/RNB1K2R b KQ - 6 15,f8g8 h6f7,881,mate mateIn1 oneMove opening smotheredMate
rn3rk1/pb3pbp/1p4p1/2pq4/8/2PBPN1P/PPQN2P1/3R1RK1 b - - 1 18,b8d7 d3e4 d5e6 e4b7,1582,advantage middlegame short skewer
2r3k1/5q2/r1p4Q/1p1p2p1/1P1Pp3/4P3/2P5/1KB1R3 b - - 0 38,f7g7 h6e6 g7f7 e6c8,1054,crushing endgame fork short
rn2k2r/1p1b1ppp/p2bp3/6B1/3PN3/2P5/Pq2QPPP/RN2K2R b KQkq - 0 13,b2a1 e4d6 e8f8 e1g1,1721,castling crushing defensiveMove hangingPiece middlegame short
8/3b4/8/7p/4kp2/7P/4NKP1/8 b - - 2 60,d7b5 e2c3 e4e5 c3b5,863,crushing endgame fork short
r1bq1rk1/2p2pp1/p1pb1n1p/1p6/4P2B/P1NB4/1PP2PPP/R2QR1K1 b - - 3 13,d6h2 g1h2 f6g4 d1g4 c8g4 h4d8,2215,advantage hangingPiece long opening
r3r1k1/pp3pbp/2n5/2Q1p1N1/2b5/2Pq4/PP3PPP/RNB2RK1 w - - 2 14,b1a3 d3f1,492,kingsideAttack mate mateIn1 middlegame oneMove
3r2k1/4bpp1/p1n1q2p/1p2p3/4P1b1/1NB1QN2/PP2BP2/5KR1 w - - 0 28,b3a5 g4h3 f1e1 c6b4,2912,advantage master middlegame short
1b3r1k/r2b2p1/p6p/3Bqp2/1P1Np3/PQ1nP2P/1B3PP1/R2R2K1 w - - 5 25,f2f4 e4f3 d1d3 e5h2,1956,advantage enPassant kingsideAttack middlegame sacrifice short
4kb1r/p4pp1/qp2pn1p/8/P7/1Q6/5PPP/2R2RK1 b k - 3 20,f8c5 c1c5 b6c5 b3b8 e8e7 b8h8,1712,equality long middlegame sacrifice skewer
3r3k/p1p4p/1b1q2b1/8/6RP/2Q2P2/PP1p2P1/3R3K b - - 2 33,b6d4 g4d4 d6d4 d1d2,1781,crushing middlegame pin short
5r1k/5P2/3p1N2/1p2pKP1/pP1pP3/P2rb3/8/5R2 b - - 0 43,f8f7 f1h1 h8g7 h1h7 g7f8 h7h8 f8e7 h8e8,1729,endgame exposedKing hookMate master mate mateIn4 veryLong
8/8/pp6/4p2p/PKP1Pp1P/6kN/8/8 w - - 2 51,h3g1 g3g2 g1e2 f4f3,2238,crushing endgame knightEndgame short
1r5r/2pN3p/p2k1n2/2N4b/B1PP1pp1/1P6/P5P1/4R1K1 b - - 1 27,f6d7 e1e6,1145,hookMate mate mateIn1 middlegame oneMove
8/3n4/4k3/1P2Pp1p/2K2P1P/8/8/8 b - - 1 52,d7b6 c4c5 b6d7 c5c6,990,crushing defensiveMove endgame knightEndgame short
r5k1/4pp1p/3p2p1/q2P4/4P3/2b4P/PQ3PP1/RR4K1 w - - 0 25,b2b5 a5b5 b1b5 c3a1,1268,crushing endgame short trappedPiece
8/5kp1/4R2p/1ppr4/5B2/1P6/5PPP/6K1 w - - 0 30,e6e3 d5d1 e3e1 d1e1,597,backRankMate endgame mate mateIn2 short
2k2b1r/ppp2pp1/7p/1N2n3/1Pb5/P1N1B3/2K2PPP/3R4 b - - 1 18,a7a6 b5a7 c8b8 d1d8,1065,mate mateIn2 middlegame queensideAttack short
rn1q3r/1b2k3/pp3pB1/2ppp1p1/6Q1/P1N5/1PP2PPP/2KRR3 b - - 1 20,h8h4 e1e5 f6e5 c3d5 d8d5 g4g5,2918,crushing long middlegame sacrifice
r5r1/2pb2k1/2pp4/p1b2qpR/2P2P2/1P6/P3Q1PP/R6K b - - 1 27,f5f4 e2e7 f4f7 h5g5 g7h8 e7f7 g8g5 f7d7,2333,advantage deflection exposedKing fork middlegame veryLong
6k1/1p4pp/1p2pb2/1N1p1n2/3n4/P1B2B1P/r4PP1/3KR3 w - - 0 27,b5d4 f6d4 e1e6 d4c3 e6e8 g8f7 f3d5 f7e8,1952,advantage middlegame veryLong
3r4/1Qpk3p/p5p1/2R2p2/5q2/4r3/P5PP/1R5K b - - 0 26,f4d6 c5d5 e3d3 d5d6,1528,advantage endgame pin short
r2q1rk1/ppp2ppp/1bn1bn2/3p4/3NP3/N1PBBP2/PP4PP/R2Q1RK1 w - - 4 11,d4c6 b6e3 g1h1 b7c6,1486,crushing hangingPiece intermezzo middlegame short
3k4/3n2b1/r2Np1pp/4p3/pp2N3/4P1P1/P6P/2R3K1 b - - 11 34,g7f8 c1c8 d8e7 c8e8,1579,endgame master mate mateIn2 short
3N4/8/3p1kp1/K2np3/1P5p/8/2r5/4R1N1 w - - 0 46,b4b5 c2a2,671,anastasiaMate endgame mate mateIn1 oneMove
1r3rRk/2p4p/b1p1p3/p1PnN3/3P4/2P4Q/P2q3P/K5R1 b - - 6 28,f8g8 e5f7,1112,mate mateIn1 middlegame oneMove
3k3r/p4Qp1/3N4/2P1B1P1/1q3K2/1P1Pp2r/P7/R7 w - - 3 35,f4f5 h3f3,1550,equality middlegame oneMove
4r2k/5p2/p1pr1q2/2R1p3/Q2p3p/P2P2P1/1P2P2P/2R3K1 w - - 0 29,c5c6 h4g3 h2g3 e8g8 c6c8 f6g5 c8g8 h8g8 a4e8 g8g7,2586,crushing endgame veryLong
r1b2Q1k/1pp3pp/8/p1qp4/8/1BN5/PPP3PP/5R1K b - - 0 20,c5f8 f1f8,399,backRankMate endgame mate mateIn1 oneMove
r4rk1/p1p1bppp/1p2p3/8/q6P/2QPBP2/1PPK1P2/6RR b - - 5 17,e7b4 g1g7 g8h8 g7g8 h8g8 h1g1,2047,attraction doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice
6k1/5np1/p7/2R5/bP1P1Q2/P1Pp3P/1K2r1P1/8 w - - 4 43,b2a1 d3d2 c5c8 g8h7 f4f5 h7h6,1976,advancedPawn crushing defensiveMove endgame long
3n4/p6p/6pK/1kP5/1P5P/P7/8/8 b - - 5 51,b5a4 h6h7 a4a3 h7g6 a3b4 h4h5 b4c5 g6f6,2932,crushing defensiveMove endgame knightEndgame quietMove veryLong
nr3k2/p1p2p2/q4b2/2PQpP1r/4B2p/1P2P2P/P7/3RBRK1 w - - 1 28,d5c6 h5g5 g1f2 g5f5 e4f5 a6c6,2396,advantage deflection exposedKing long middlegame
8/4R1kp/1B3pp1/1B1Pb3/2P1n3/6PP/5PK1/2q5 b - - 1 42,g7h6 b6e3 c1e3 f2e3,1213,crushing endgame fork short
r2r2k1/4bpp1/pq2p1p1/1p2P3/5PRP/4BQ2/PP6/R4K2 b - - 0 26,d8d3 f3a8 b6d8 a8d8,1390,crushing hangingPiece middlegame short
2r3r1/p5pk/3bP1Np/1p3Q2/3P4/1q4PP/5PK1/4R3 b - - 9 37,g8e8 g6f8 h7g8 f5h7 g8f8 h7h8 f8e7 h8g7 e7d8 g7d7,2236,deflection doubleCheck mate mateIn5 middlegame sacrifice veryLong
2kr3r/pp1n4/2p1pn1p/3p2p1/3PP3/1PRB2B1/P4PPP/5RK1 b - - 0 19,f6e4 c3c6 b7c6 d3a6,945,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short
8/5k2/2R4P/6R1/8/2p4r/2r5/6K1 b - - 0 44,c2h2 g5g7 f7f8 c6c8,1350,endgame mate mateIn2 rookEndgame short
8/2R5/8/8/8/4K2p/1r3p2/4k3 b - - 7 54,f2f1q c7c1,480,endgame mate mateIn1 oneMove queenRookEndgame
3R4/8/1pk2N2/5r2/P7/4n1PK/8/8 w - - 0 54,f6e4 f5h5,552,anastasiaMate endgame mate mateIn1 oneMove
5r2/p2bk2p/1b6/1p2P1p1/5P2/1R6/PP4PP/R1B4K w - - 0 24,f4g5 f8f1,453,backRankMate endgame mate mateIn1 oneMove
knQ5/p6p/8/1qP1B3/8/P3n2P/6P1/6K1 w - - 1 40,e5b8 b5f1 g1h2 f1g2,1336,endgame mate mateIn2 short
r1Rr2k1/6pp/3p4/1B1Pn1q1/4p3/1P3p1Q/P4PPP/2R3K1 w - - 0 28,c8a8 g5c1 b5f1 d8a8,1710,crushing hangingPiece intermezzo middlegame short
5R2/P7/8/7p/7P/6PK/1r6/6k1 w - - 1 53,g3g4 b2b3 f8f3 b3f3,1485,endgame mate mateIn2 rookEndgame short
4r1k1/1b5p/p4ppQ/1p1q4/2pP3N/2P3R1/P3rPPP/5RK1 b - - 5 27,d5f7 h4g6 h7g6 g3g6 f7g6 h6g6,1842,crushing kingsideAttack long middlegame
7R/p6p/1k4p1/4n3/1P4P1/P6P/3r4/5BK1 w - - 1 37,a3a4 e5f3 g1h1 d2h2,814,arabianMate endgame master mate mateIn2 short
q4r2/2p2pkp/1r4p1/4N3/1N6/P7/2P2R1P/1R1Q2Kb w - - 0 24,e5d7 b6d6 d1g4 f7f5 g4c4 d6d7,2171,advantage interference long middlegame
4q3/pQ3p2/6kp/8/1P4PK/P6P/8/8 w - - 0 45,b7a7 e8e1 a7f2 e1f2,1235,endgame mate mateIn2 queenEndgame short
1r6/1N2bpk1/p3pnp1/7p/3R4/P4N1P/1KP2P2/6R1 w - - 1 26,d4b4 e7b4 a3b4 b8b7,1059,advantage capturingDefender middlegame short trappedPiece
6k1/1b4p1/p1q1p2p/p1p1P3/2Pp2Q1/PP1P1rN1/R4bPP/7K w - - 0 28,g2f3 c6f3 g4f3 b7f3,820,doubleBishopMate endgame kingsideAttack mate mateIn2 short
3qk2r/2rbbppp/3R4/8/p4P2/4Q1P1/PPP2P2/2K1R3 b k - 0 23,d8c8 e3e7,911,mate mateIn1 middlegame oneMove
3RrN2/p3Prpk/1p2Qn1q/2p5/5P2/8/PP3P1P/2K5 b - - 7 32,f7f8 e7f8n e8f8 d8f8,1156,advancedPawn advantage endgame promotion short underPromotion xRayAttack
3r2k1/p4p1p/1pq3p1/1Q2B3/P1P1b3/5NPP/6B1/5K2 b - - 2 32,e4f3 b5c6 f3c6 g2c6,1030,advantage endgame master short xRayAttack
8/p4k2/8/3P1p2/5Bn1/1P1B1KP1/P6r/5r2 w - - 0 41,d3f1 h2f2,741,endgame hookMate mate mateIn1 oneMove
5k2/2rnqpbQ/3p4/pPpPp1rB/P1N1Pp2/1P4PR/5P1P/5R1K w - - 3 29,c4a5 d7f6 h5f3 f6h7,1644,advantage middlegame short trappedPiece
r5r1/2pR1Rp1/3b2kp/7N/2p3P1/P1P5/1P6/7K b - - 0 32,a8e8 f7g7 g8g7 d7g7,1501,endgame hookMate mate mateIn2 short
5r2/pB4bk/2p3pp/5b2/2PP1Nq1/4P1P1/PPQ4P/R5K1 w - - 0 26,e3e4 g4f3 c2f2 f3e4 a1e1 g7d4 e1e4 d4f2 g1f2 f5e4,2860,advantage kingsideAttack middlegame pin veryLong
1rb2rkQ/p1q2p1N/4p1p1/3pP3/2pn2n1/2p4R/PPBN1P1P/R5K1 b - - 1 21,g8h8 h7f6 g4h6 h3h6 h8g7 h6h7,1513,discoveredAttack exposedKing hookMate kingsideAttack long mate mateIn3 middlegame
8/8/8/1R3P2/4K3/2r5/1pk5/8 w - - 2 55,f5f6 c3b3 b5b3 c2b3 e4e5 b2b1q,1382,advancedPawn crushing endgame long promotion rookEndgame
4r2k/6pp/p1b5/1p1p4/5Q2/2P2P2/P5PP/3Rq2K w - - 2 34,d1e1 e8e1,399,backRankMate endgame mate mateIn1 oneMove
5r1k/pp4p1/2p3Pp/4r3/6Q1/2P3qP/PP3nB1/R1B2RK1 b - - 4 30,f2g4 f1f8,472,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove
8/5qk1/2rpQ1p1/3Rp2p/2P1Pp2/5P1P/6PK/8 w - - 8 38,d5d6 f7e6 d6e6 c6e6,1072,crushing endgame master short xRayAttack
8/4r1kp/2p3p1/1p3pQ1/8/8/6PP/2R1q2K w - - 4 42,c1e1 e7e1,532,backRankMate endgame master mate mateIn1 oneMove queenRookEndgame
5k2/b4p2/2p3p1/P1Np1b1p/1r1P1P1P/1P3BP1/1R6/6K1 w - - 4 35,b2d2 b4d4 d2d4 a7c5 g1h2 c5d4,1652,attraction capturingDefender crushing endgame long pin
2kr1b1r/p1p1q1pp/2p2n2/6B1/4R3/3B4/PPP3PP/RN1Q2K1 b - - 0 15,e7e4 d3a6 c8b8 d1d8,1575,deflection discoveredAttack mate mateIn2 middlegame queensideAttack short
3k1bnr/pp4pp/2n5/3N4/5pb1/8/PP3PPP/R3KB1R w KQ - 0 15,d5f4 f8b4,720,bodenMate mate mateIn1 middlegame oneMove
2r2r2/1p3pk1/3pN1p1/6Q1/5P2/pPqP4/P5P1/1K2R2R b - - 0 28,f7e6 g5e7 f8f7 h1h7 g7h7 e7f7 h7h6 e1h1,2013,attraction deflection endgame mate mateIn4 pin veryLong
r1b1k1nr/pp3ppp/n2qp3/2ppN3/3P4/1P2PQP1/P4PBP/2R2K1R b kq - 1 16,c5d4 f3f7 e8d8 f7g7 d6e7 g7h8,1960,attackingF2F7 crushing long middlegame pin trappedPiece
r2k3r/pp1b2pp/3N3n/1B1N1p2/3Rp3/1n6/PP3PPP/R1B3K1 b - - 0 16,b3d4 c1g5,1668,mate mateIn1 middlegame oneMove
8/1K5p/2p3p1/p1P2p2/1k1Pp3/8/8/6B1 b - - 0 44,a5a4 d4d5 a4a3 d5c6 a3a2 g1d4 e4e3 c6c7,2427,advancedPawn bishopEndgame crushing endgame quietMove veryLong
3kr3/p2nr3/2pQ4/1p3p2/3P4/1B3q2/PPP5/1K1R2R1 w - - 3 31,d1f1 f3f1 g1f1 e7e1 f1e1 e8e1,1432,backRankMate long mate mateIn3 middlegame sacrifice
r2q1r1k/1b4pp/pp2Q3/3n2N1/P1B5/4b3/1P4PP/R4R1K b - - 1 20,d5f4 e6g8 f8g8 g5f7,1349,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate
2rq1rk1/pp1bppb1/2np2p1/7n/3NPP2/2N1B3/PPPQB2P/R3K1R1 b Q - 0 13,h5f4 d4c6 c8c6 e3f4 d8b6 e1c1 g7c3 b2c3,2078,advantage castling intermezzo middlegame veryLong
4rk2/ppbn3p/2p4p/4P3/2B3R1/1P4P1/PBP2r2/2K5 b - - 2 26,d7e5 b2a3 c6c5 a3c5 c7d6 c5d6 e8e7 g4g8,2083,exposedKing fork mate mateIn4 middlegame pin veryLong
6k1/R5pp/4rp2/1pr5/3R4/2p3P1/5K1P/8 b - - 3 39,c3c2 d4d8 e6e8 d8e8,840,endgame mate mateIn2 rookEndgame short
r2qk2r/1p2bppp/p1np1n2/2p1p3/4P1b1/1QPP1NP1/PP3PBP/RNB2RK1 w kq - 0 9,b3b7 c6a5 b7a8 d8a8,1304,advantage middlegame short trappedPiece
7k/p5p1/1n4qp/1b6/3bB3/2B3P1/P6P/1N5K w - - 0 31,e4g6 b5c6 g6e4 c6e4,866,doubleBishopMate endgame mate mateIn2 short
1k6/1pp3p1/p6p/8/4P3/1P2n2P/PB1r2P1/1R4KR w - - 1 34,g1h2 d2g2,1105,endgame mate mateIn1 oneMove
6k1/5pp1/p7/5PNP/2p3p1/3q4/4RK2/8 b - - 1 45,c4c3 e2e8,399,endgame mate mateIn1 oneMove
8/1Q4pk/1p1p3p/2p1pr1q/2P5/3P2n1/PP3PPP/R3NR1K w - - 5 26,h1g1 g3e2 g1h1 h5h2 h1h2 f5h5,1366,anastasiaMate attraction kingsideAttack long mate mateIn3 middlegame sacrifice
r4r1k/ppp1Bp2/3q2p1/3p1Q2/8/5P2/P4P1P/R3R1K1 b - - 1 21,d6e7 f5h3 h8g8 e1e7,1670,crushing endgame intermezzo short
r4rk1/pb1B1ppp/4p3/3pP3/5P2/P1N4n/3B2PP/R4RqK w - - 7 25,f1g1 h3f2,892,mate mateIn1 middlegame oneMove smotheredMate
8/pp5p/6p1/5p2/1P1K3P/P4Pk1/2P3P1/8 w - - 1 33,d4e3 f5f4 e3d4 h7h6,2830,crushing defensiveMove endgame pawnEndgame short
8/1p6/2pk4/p3p3/P1P1Pp1b/1P1N1P2/1N1K4/5b2 b - - 6 33,b7b6 c4c5 b6c5 b2c4,1207,crushing endgame master short
8/3R2p1/6kp/5p1P/6P1/1r3PK1/8/8 b - - 0 45,g6g5 d7g7 g5f6 g7g6 f6e5 g6h6,1145,crushing endgame long rookEndgame
2rr2k1/3bppbp/3p1np1/q7/1p1BP3/1PN2P2/P2QB1PP/2RR3K w - - 0 18,d4f6 b4c3 c1c3 c8c3 d2c3 a5c3 f6c3 g7c3,2185,crushing master masterVsMaster middlegame veryLong xRayAttack
5rk1/1pQ2ppp/4p3/1P6/2P5/rP1q4/5PPP/3R2K1 w - - 0 24,d1d3 a3a1 d3d1 a1d1,912,backRankMate endgame mate mateIn2 queenRookEndgame short
3r2k1/p5p1/1p5p/3r4/Pq1p4/1R5P/Q4PP1/3R2K1 b - - 7 32,b4c5 b3b5 g8h8 b5c5,1272,advantage endgame short
1k1r2nr/1ppq1ppp/p3b3/3pP3/P2Q4/4B2P/1PP2PP1/R4RK1 b - - 3 17,h7h6 d4a7 b8c8 a7a8,748,mate mateIn2 middlegame queensideAttack short
1r3k2/5p2/p1p4p/p1Pp1bp1/3P4/P7/R4PPP/4R1K1 w - - 0 24,e1e5 b8b1 e5e1 b1e1,485,backRankMate endgame mate mateIn2 short
5rk1/R2R1pp1/6P1/7P/6r1/p3K3/8/8 b - - 2 45,f8e8 e3f3 g4g6 h5g6,1647,crushing defensiveMove endgame rookEndgame short
2r2rk1/2qn2p1/p3p2p/1pN2p2/1P1P4/P1P2Q2/5PP1/R4R1K b - - 1 22,c7c6 f3c6 c8c6 c5d7,1156,advantage capturingDefender middlegame short
2r1kb1r/1Q2nppp/p1b1pq2/3p4/B7/2N1B3/PPP2PPP/2KR3R w k - 10 16,e3c5 f6f4 d1d2 f4a4 b7c8 e7c8 c3a4 c6a4,2178,advantage middlegame veryLong
2rkr3/R1pq1pp1/3p3p/3P2n1/P7/1B5P/1PPQ2P1/R5K1 w - - 3 26,d2a5 g5h3 g2h3 e8e3,2819,crushing kingsideAttack middlegame sacrifice short
2kr2r1/p3pp1p/1pPp1np1/q1n5/2P1P3/1QP1BB1P/P4PP1/1R2K2R w K - 1 16,b3b4 c5d3 e1f1 d3b4,961,crushing fork master masterVsMaster middlegame short
8/p4Q2/1k6/7p/P1p4P/6P1/2q2P1K/8 w - - 0 29,f7h5 c2f2 h2h1 f2f1,2511,advantage endgame master queenEndgame short
r1b2rk1/pppp1pp1/1bn4p/4P3/2qPN2B/P1P5/2QN2PP/R3K2R b KQ - 1 20,c4d5 e4f6 g7f6 d2e4 d5e4 c2e4,2391,crushing long middlegame sacrifice
2nq1rk1/pp1b1ppp/4p3/3pP3/3N1P2/3BPR2/PP4PP/3Q2K1 b - - 2 19,c8e7 d3h7 g8h7 f3h3 h7g8 d1h5 f7f5 e5f6,2046,attraction clearance crushing enPassant kingsideAttack middlegame sacrifice veryLong
6k1/5pp1/p1pq1n1p/2Np4/8/3PQ2P/PPP2PPK/8 w - - 2 27,h2g1 d5d4 e3g3 d6c5,1366,crushing endgame interference short
3r1r2/6k1/2p1N1p1/p7/Np6/1P2pn2/PKP5/5R2 b - - 1 38,g7h6 f1h1 f3h2 h1h2,1019,anastasiaMate endgame mate mateIn2 short
7r/7p/1kp1pp1R/1p1p4/1P1PnPP1/1NP1PK2/r7/2R5 w - - 2 37,b3c5 a2f2,1010,endgame hookMate mate mateIn1 oneMove
3r2k1/2qrbp2/bpp1p2B/p1pnP1NP/P7/3P2P1/1PP1QPK1/R6R b - - 2 22,e7f8 e2e4 f7f5 e5f6,2120,crushing enPassant middlegame short
6k1/6pp/8/pr6/R2N4/2p1P2P/3n1PP1/6K1 w - - 0 30,d4b5 c3c2 a4a1 d2b1 b5d4 c2c1q,1927,advancedPawn crushing endgame long promotion quietMove
3r1rk1/pp3pp1/2p3N1/2n3P1/4P1R1/1BP1P2P/Pn6/R4K2 b - - 0 26,c5b3 g6e7 g8h7 g4h4,1104,anastasiaMate kingsideAttack mate mateIn2 middlegame short
